ids,date,Date_Only,Year,Month,Month_Name,Day,Hour,DayName,DayOfWeek,Week,Time_Period,user,text,Sentiment,Sentiment_Label,VADER_Score,VADER_Category,Text_Length,Word_Count,Has_URL,Has_Mention,Has_Hashtag,Brand
2053211923,2009-06-06 03:42:49,2009-06-06,2009,6,June,6,3,Saturday,5,23,Night,Scorchio_,"I'm all wellied up &amp; ready for PlanetLove, can't believe this weather ",0,Negative,0.3612,Positive,74,12,0,0,0,Weather
1984581804,2009-05-31 15:23:30,2009-05-31,2009,5,May,31,15,Sunday,6,22,Afternoon,linrose,"@tampasmile Muy beuno. Weekend got off to a really nice start, weather has been beautiful, spending lots of time outside. ",1,Positive,0.7902,Positive,122,20,0,1,0,Weather
1982444395,2009-05-31 11:13:16,2009-05-31,2009,5,May,31,11,Sunday,6,22,Morning,ScottyB128,It's not as warm as it was earlier  doesnt feel like i will tan And the weather is supposed to be cloudy tomorrow,0,Negative,-0.4168,Negative,113,23,0,0,0,Weather
1565687042,2009-04-20 07:19:58,2009-04-20,2009,4,April,20,7,Monday,0,17,Morning,aranellaurelote,Am liking the sunnny weather ,1,Positive,0.4019,Positive,29,5,0,0,0,Weather
1985206913,2009-05-31 16:38:49,2009-05-31,2009,5,May,31,16,Sunday,6,22,Afternoon,fairyxbec,It's 00.40 and I can't sleep - I have to be up in 5 hours  Loved the weather today though ,0,Negative,0.5994,Positive,90,20,0,0,0,Weather
2222858777,2009-06-18 07:32:11,2009-06-18,2009,6,June,18,7,Thursday,3,25,Morning,HiJulia,ahh its raining  I want the summer weather!!,0,Negative,0.2225,Positive,44,8,0,0,0,Weather
1956812915,2009-05-28 22:45:16,2009-05-28,2009,5,May,28,22,Thursday,3,22,Evening,aubreynelson,"Chills all day long in 90 degree weather. I'm sweating one second, and freezing the next. Slept all day long. I am definitely ill. ",0,Negative,-0.128,Negative,131,24,0,0,0,Weather
2321674082,2009-06-24 21:23:53,2009-06-24,2009,6,June,24,21,Wednesday,2,26,Evening,jonjond,stormy weather but busy day ahead.wish it was weekend to sleep in a bit ,0,Negative,0.0,Neutral,72,14,0,0,0,Weather
2221044294,2009-06-18 04:34:33,2009-06-18,2009,6,June,18,4,Thursday,3,25,Night,YK12,damm weather ,0,Negative,0.0,Neutral,13,2,0,0,0,Weather
1993197987,2009-06-01 09:59:30,2009-06-01,2009,6,June,1,9,Monday,0,23,Morning,srna16,Weather dot com lied to me this morning  thanks bitch,0,Negative,-0.5423,Negative,53,10,0,0,0,Weather
2264882648,2009-06-21 05:12:32,2009-06-21,2009,6,June,21,5,Sunday,6,25,Night,MervLukeba,"Lol i think i jynxed the weather, the suns f*cked right off! And it now looks set to rain. What else is new? ",0,Negative,0.4753,Positive,109,23,0,0,0,Weather
2245698217,2009-06-19 16:30:35,2009-06-19,2009,6,June,19,16,Friday,4,25,Afternoon,dustinwashere,http://twitpic.com/7uksq - Summer weather ,0,Negative,0.0,Neutral,42,4,1,0,0,Weather
2295399285,2009-06-23 07:52:39,2009-06-23,2009,6,June,23,7,Tuesday,1,26,Morning,alicefaucher,"@angstmann Yep, same here. Apologies for the late reply; I've been twitterless until now. Gorgeous weather in London but work looms ",0,Negative,0.296,Positive,132,21,0,1,0,Weather
2213179561,2009-06-17 15:02:09,2009-06-17,2009,6,June,17,15,Wednesday,2,25,Afternoon,emalou82,Wel wot a day.... Bin so so busy n the weather was shit n all my work was based outside!! I got soaked! ,0,Negative,-0.6679,Negative,104,23,0,0,0,Weather
1979209343,2009-05-31 02:04:31,2009-05-31,2009,5,May,31,2,Sunday,6,22,Night,adrenalinerushx,"Going to Rochester, very nice weather today ",1,Positive,0.4754,Positive,44,7,0,0,0,Weather
2057318390,2009-06-06 12:46:45,2009-06-06,2009,6,June,6,12,Saturday,5,23,Afternoon,insuchaflurry,off work early because of crappy weather. yay. ,1,Positive,-0.0516,Negative,47,8,0,0,0,Weather
2046114915,2009-06-05 11:42:48,2009-06-05,2009,6,June,5,11,Friday,4,23,Morning,JennaRawlinson,is feeling a bit under the weather ,0,Negative,0.128,Positive,35,7,0,0,0,Weather
2052356652,2009-06-06 00:27:31,2009-06-06,2009,6,June,6,0,Saturday,5,23,Night,BachLe,"First camping day, great weather, going to Holy Island now ",1,Positive,0.6249,Positive,59,10,0,0,0,Weather
2003644288,2009-06-02 06:54:13,2009-06-02,2009,6,June,2,6,Tuesday,1,23,Morning,xKatie6x,Is Loving the weather ,1,Positive,0.5994,Positive,22,4,0,0,0,Weather
2187321539,2009-06-15 20:06:42,2009-06-15,2009,6,June,15,20,Monday,0,25,Evening,smarko81,@lynnweathers Thanks honey! I will tell her  Love ya an good night.,1,Positive,0.8832,Positive,67,12,0,1,0,Weather
1834098964,2009-05-18 01:37:25,2009-05-18,2009,5,May,18,1,Monday,0,21,Night,Terracegirl,Good Morning Twitterland! How is everybody on this crazed weather day?! Walked to work in the rain now sun shining ,1,Positive,0.4327,Positive,115,20,0,0,0,Weather
1990756991,2009-06-01 05:40:17,2009-06-01,2009,6,June,1,5,Monday,0,23,Night,Darth_Disco,"My thong and crop top are not going down well in this office today  I don't MAKE the weather, I just dress for it.",0,Negative,-0.0036,Neutral,114,24,0,0,0,Weather
2175422831,2009-06-15 00:56:54,2009-06-15,2009,6,June,15,0,Monday,0,25,Night,tomspr,Good weather in town this morning - thunderstorms later though ,0,Negative,0.4404,Positive,63,10,0,0,0,Weather
1792715196,2009-05-14 00:00:22,2009-05-14,2009,5,May,14,0,Thursday,3,20,Night,jessyisthename,@brenditaaloz u no longer want 2 be my friend cause u now have famous radio friends  like the WEALTHY weather girl...,0,Negative,0.8628,Positive,117,21,0,1,0,Weather
1883191809,2009-05-22 08:09:22,2009-05-22,2009,5,May,22,8,Friday,4,21,Morning,ohmyEmilyyy,The weather is really upsetting me ,0,Negative,-0.5256,Negative,35,6,0,0,0,Weather
2016899110,2009-06-03 07:32:20,2009-06-03,2009,6,June,3,7,Wednesday,2,23,Morning,emclev,@garethness you weren't wrong about the weather! Had to make a trip to primark to buy more suitable clothing- it was sunny at home ,0,Negative,0.6854,Positive,131,24,0,1,0,Weather
2067655909,2009-06-07 12:43:44,2009-06-07,2009,6,June,7,12,Sunday,6,23,Afternoon,KirstenJ77,"I'm totally cheesed off,the weather blows and it's totally cramping my style ",0,Negative,0.0,Neutral,77,12,0,0,0,Weather
2208277238,2009-06-17 09:00:07,2009-06-17,2009,6,June,17,9,Wednesday,2,25,Morning,B00G1T,@danwood_uk  at least you got some nice weather its chucked it down all day here ,0,Negative,0.4215,Positive,81,15,0,1,0,Weather
1984935944,2009-05-31 16:06:01,2009-05-31,2009,5,May,31,16,Sunday,6,22,Afternoon,melpinkalicious,loving the weather ,1,Positive,0.5994,Positive,19,3,0,0,0,Weather
2047826154,2009-06-05 14:14:22,2009-06-05,2009,6,June,5,14,Friday,4,23,Afternoon,BankyM,"@SammyBanana Chucking it down, right? F*kin schizo British weather.. ",0,Negative,0.0,Neutral,69,9,0,1,0,Weather
2056272480,2009-06-06 10:50:34,2009-06-06,2009,6,June,6,10,Saturday,5,23,Morning,wheyy,the weather is rubbish tdayy  hmmm.,0,Negative,0.0,Neutral,35,6,0,0,0,Weather
2253327232,2009-06-20 07:59:09,2009-06-20,2009,6,June,20,7,Saturday,5,25,Morning,DeeRose,Getting ready to go to a birthday party down the shore...of course the weather sucks ,0,Negative,0.4019,Positive,85,15,0,0,0,Weather
1563955481,2009-04-20 01:02:41,2009-04-20,2009,4,April,20,1,Monday,0,17,Night,040hosting,@JoeyShenouda Good morning to you too ; while working on that; don't forget to enjoy the weather ,1,Positive,0.2354,Positive,97,17,0,1,0,Weather
1826343236,2009-05-17 08:16:57,2009-05-17,2009,5,May,17,8,Sunday,6,20,Morning,peterjk64,3 words = Weather - Shite - Arrgh!! ,0,Negative,0.0,Neutral,36,8,0,0,0,Weather
1551113210,2009-04-18 08:11:05,2009-04-18,2009,4,April,18,8,Saturday,5,16,Morning,stephgracetan,"is trying to start studying again in this *gulps, horrifying hot weather ",0,Negative,-0.5719,Negative,73,12,0,0,0,Weather
1754306628,2009-05-10 05:48:15,2009-05-10,2009,5,May,10,5,Sunday,6,19,Night,vanwau,@kazzba really bad weather over there? it's surprisingly sunny here ,1,Positive,0.0534,Positive,68,10,0,1,0,Weather
2209462876,2009-06-17 10:25:04,2009-06-17,2009,6,June,17,10,Wednesday,2,25,Morning,MegRoberts13,I'm working and the weather is gorgeous ,0,Negative,0.6124,Positive,40,7,0,0,0,Weather
2053049840,2009-06-06 03:04:24,2009-06-06,2009,6,June,6,3,Saturday,5,23,Night,xAshhh,"the weather kinda limits what i can do today, gonna tidy up and walk home ",1,Positive,0.0,Neutral,74,15,0,0,0,Weather
2264905061,2009-06-21 05:16:16,2009-06-21,2009,6,June,21,5,Sunday,6,25,Night,ChristinaEC,I'm laying in bed. I'm excited for todays weather! Too bad my body hurts and I have bruises all over. I really don't want to move. ,0,Negative,-0.7178,Negative,131,26,0,0,0,Weather
1962461176,2009-05-29 11:04:55,2009-05-29,2009,5,May,29,11,Friday,4,22,Morning,i_Ren,Going to plant some more veggies in my garden!  I LOVE THIS WEATHER!!  Happy Day Everyone ,1,Positive,0.8887,Positive,90,16,0,0,0,Weather
1685951812,2009-05-03 02:57:32,2009-05-03,2009,5,May,3,2,Sunday,6,18,Night,tweeddelights,G'Morning  Changeable Lewis weather today - what's new!,1,Positive,0.0,Neutral,55,8,0,0,0,Weather
1695806731,2009-05-04 06:59:28,2009-05-04,2009,5,May,4,6,Monday,0,19,Morning,sexycaz69,Never got 2 beach bloody weather cloudy n cold i so need 2 move somewhere hot ,1,Positive,-0.4404,Negative,78,16,0,0,0,Weather
1994296664,2009-06-01 11:43:05,2009-06-01,2009,6,June,1,11,Monday,0,23,Morning,jonobo,san diego why must you have crappy weather... ,0,Negative,-0.5574,Negative,46,8,0,0,0,Weather
2256346705,2009-06-20 12:38:13,2009-06-20,2009,6,June,20,12,Saturday,5,25,Afternoon,erupert66,@ShawnKing at least you are home.  we were at the beach all week and not a single good day of beach weather.  ,0,Negative,-0.3412,Negative,110,22,0,1,0,Weather
2206849587,2009-06-17 07:08:26,2009-06-17,2009,6,June,17,7,Wednesday,2,25,Morning,Angelbstar,@iKieran hope revision goin ok   me 2 doin borrin revision 2 day  and the weather sucks  xxx,0,Negative,0.3818,Positive,92,17,0,1,0,Weather
1824956183,2009-05-17 03:41:41,2009-05-17,2009,5,May,17,3,Sunday,6,20,Night,RagnhildU,"has put on a DRESS today! Going out in the lovely weather soon, to celebrate the constitution day and listen to bagpipes ",1,Positive,0.8313,Positive,121,22,0,0,0,Weather
1979492354,2009-05-31 03:16:52,2009-05-31,2009,5,May,31,3,Sunday,6,22,Night,GuidePL,sitting in the port area of Szczecin right now and enjoying the nice weather  the second hansa town this week ;),1,Positive,0.7964,Positive,112,21,0,0,0,Weather
2045168242,2009-06-05 10:20:09,2009-06-05,2009,6,June,5,10,Friday,4,23,Morning,deeloww,Fking weird weather today o.0 ..Signing yearbooks. Last day for seniors ,0,Negative,-0.1779,Negative,72,11,0,0,0,Weather
2016018333,2009-06-03 06:00:27,2009-06-03,2009,6,June,3,6,Wednesday,2,23,Morning,aseals13,Perfect moving weather. Rock on. So excited. ,1,Positive,0.7793,Positive,45,7,0,0,0,Weather
2285395939,2009-06-22 15:04:43,2009-06-22,2009,6,June,22,15,Monday,0,26,Afternoon,rickheaton,@acosmos I now have great hatred of The weather channel. And you lose points for brining that to my attention ,0,Negative,-0.4215,Negative,110,20,0,1,0,Weather
2015703273,2009-06-03 05:19:27,2009-06-03,2009,6,June,3,5,Wednesday,2,23,Night,Imadullrocker,damn weather! arrghh ,0,Negative,-0.4574,Negative,21,3,0,0,0,Weather
1980115093,2009-05-31 05:44:19,2009-05-31,2009,5,May,31,5,Sunday,6,22,Night,YauMannn,why doesn't anyone come out in this weather  !!!!,0,Negative,0.0,Neutral,49,9,0,0,0,Weather
2054694950,2009-06-06 07:54:04,2009-06-06,2009,6,June,6,7,Saturday,5,23,Morning,erin031183,bike riding? no... stupid weather ,0,Negative,-0.5267,Negative,34,5,0,0,0,Weather
1932981370,2009-05-26 22:41:24,2009-05-26,2009,5,May,26,22,Tuesday,1,22,Evening,Plopleadguitar,Just got home from terminator and a 20 min drive. I love driving late at nite with nice weather and cool music. ,1,Positive,0.8519,Positive,112,22,0,0,0,Weather
1990396354,2009-06-01 04:45:27,2009-06-01,2009,6,June,1,4,Monday,0,23,Night,swirledpeacat,is home with no phone signal and no facebook. But beautiful weather and surroundings  Shropshire farmhouse for the win!,1,Positive,0.892,Positive,119,19,0,0,0,Weather
1552068694,2009-04-18 10:42:18,2009-04-18,2009,4,April,18,10,Saturday,5,16,Morning,Pifiz,@DJKey anytime my fav DJ plz have a great day am off in a bit to enjoy weather further more .  ,1,Positive,0.891,Positive,95,21,0,1,0,Weather
2283158743,2009-06-22 12:16:38,2009-06-22,2009,6,June,22,12,Monday,0,26,Afternoon,StorlieDawg,Back in my sterile work environment after cleaning cobwebs and mouse poop out of the garage all weekend in nasty humid weather. ,0,Negative,-0.5574,Negative,128,22,0,0,0,Weather
2045726965,2009-06-05 11:08:50,2009-06-05,2009,6,June,5,11,Friday,4,23,Morning,da_bill,got home an hour early so am off to pub. Shame the weather's so rubbish ,0,Negative,-0.4767,Negative,72,15,0,0,0,Weather
2069186637,2009-06-07 15:25:11,2009-06-07,2009,6,June,7,15,Sunday,6,23,Afternoon,Ericto144,Where's hot summer weather?=.= we might not get it after all! I want a summ-er!! ,0,Negative,0.2905,Positive,81,15,0,0,0,Weather
1983424703,2009-05-31 13:07:48,2009-05-31,2009,5,May,31,13,Sunday,6,22,Afternoon,Jonloge,Enjoying some White Lime &amp; this beautiful weather for my last day in California! ,0,Negative,0.8525,Positive,85,14,0,0,0,Weather
2252088225,2009-06-20 05:25:20,2009-06-20,2009,6,June,20,5,Saturday,5,25,Night,reydeus,"@BBCWeatherNorth &quot;Monsoon&quot; in Heaton, typical town moor hoppings weather ",0,Negative,0.0,Neutral,83,9,0,1,0,Weather
1824988913,2009-05-17 03:50:48,2009-05-17,2009,5,May,17,3,Sunday,6,20,Night,frankastheimer,installed this new iphone app...pretty cool stuff  Soon biking with my wife...awesome weather today...have a great RELAXING sunday!!,1,Positive,0.8983,Positive,132,18,0,0,0,Weather
2228836600,2009-06-18 14:56:58,2009-06-18,2009,6,June,18,14,Thursday,3,25,Afternoon,joolzp1,"@akojen North where North...North of Scotland is beautiful...sometimes the weather is nasty thooo, need waterproofs ",0,Negative,-0.5574,Negative,116,15,0,1,0,Weather
1969379176,2009-05-29 23:51:04,2009-05-29,2009,5,May,29,23,Friday,4,22,Evening,itsmaneesha,weather is awful  went shopping with friends... didnt get anything other than food. i think i am a food chick. xox,0,Negative,0.0258,Neutral,114,21,0,0,0,Weather
1882880197,2009-05-22 07:38:35,2009-05-22,2009,5,May,22,7,Friday,4,21,Morning,MissKlept,@trinarockstarr and so u know the weather isn't the best in our city right now  hopefully it will clear up later,0,Negative,0.234,Positive,112,21,0,1,0,Weather
2234689297,2009-06-18 23:32:49,2009-06-18,2009,6,June,18,23,Thursday,3,25,Evening,bengrant76,The weather forecast is wet &amp; windy today. could be gales on top of Nevis... ,0,Negative,0.2023,Positive,81,15,0,0,0,Weather
2192375302,2009-06-16 06:56:39,2009-06-16,2009,6,June,16,6,Tuesday,1,25,Morning,MissJada,@DanMerriweather That is so mean but I agree  I'd say rosemary is worse though. Tastes like soap.,1,Positive,0.3291,Positive,97,17,0,1,0,Weather
2296056825,2009-06-23 08:42:45,2009-06-23,2009,6,June,23,8,Tuesday,1,26,Morning,mayflowerchen,rain rain rain.... hope Beijing will have better weather... although I still have no passport ,0,Negative,0.5574,Positive,94,15,0,0,0,Weather
2220711561,2009-06-18 03:47:13,2009-06-18,2009,6,June,18,3,Thursday,3,25,Night,JossiForYou,"Just went up, the weather sux! ",0,Negative,-0.4199,Negative,31,6,0,0,0,Weather
1553461408,2009-04-18 14:19:50,2009-04-18,2009,4,April,18,14,Saturday,5,16,Afternoon,diamondzr4ever,"Still grinding academically. I hope everyone else is out enjoying the nice weather, if that applies to where you are. ",1,Positive,0.8442,Positive,118,20,0,0,0,Weather
1979074349,2009-05-31 01:32:00,2009-05-31,2009,5,May,31,1,Sunday,6,22,Night,lottaerik,is going to enjoy the beautiful weather today and maybe just maybe get a nice tan ,1,Positive,0.872,Positive,82,16,0,0,0,Weather
2252112230,2009-06-20 05:29:11,2009-06-20,2009,6,June,20,5,Saturday,5,25,Night,adelemcalear,"Good morning Twitter buds. We had a Father's Day picnic planned for today, but the weather is not cooperating.  Rain gear?",0,Negative,0.2382,Positive,122,21,0,0,0,Weather
2258261526,2009-06-20 15:38:28,2009-06-20,2009,6,June,20,15,Saturday,5,25,Afternoon,mariavittoriaa,I heard the weather is shit back in torrance  suckkkks its perfectt in palmsprings. SUMMER&lt;3,0,Negative,-0.5574,Negative,95,15,0,0,0,Weather
2238107386,2009-06-19 06:49:59,2009-06-19,2009,6,June,19,6,Friday,4,25,Morning,carnalis,"haven't checked, but bound to be better than last week @MsPonita i have bed-ridden child, so weather is irrelevant to me ",0,Negative,0.5927,Positive,121,21,0,1,0,Weather
2204637673,2009-06-17 02:44:37,2009-06-17,2009,6,June,17,2,Wednesday,2,25,Night,Purple_Apple,"In an IT course today, nice weather outside....though....... ",0,Negative,0.4215,Positive,61,8,0,0,0,Weather
2044345543,2009-06-05 09:13:22,2009-06-05,2009,6,June,5,9,Friday,4,23,Morning,Jezmond81,"The weather is rubish, but the rose is great with some jalapeno humous  Roll on the iphone get me started vids",1,Positive,0.7684,Positive,110,21,0,0,0,Weather
1980855883,2009-05-31 07:50:44,2009-05-31,2009,5,May,31,7,Sunday,6,22,Morning,stephibobz,"Going for a BBQ and I'm making the sweet chilli chicken, yey  so tired now but still loving the gorgeous weather! î?",1,Positive,0.9148,Positive,117,22,0,0,0,Weather
1681066859,2009-05-02 13:08:19,2009-05-02,2009,5,May,2,13,Saturday,5,18,Afternoon,clo37,enuf' of reading. i'm getting my 10 hours of sleep now. ahh perfect weather! cold &amp; windy  &lt;3,1,Positive,0.6114,Positive,100,18,0,0,0,Weather
1760003639,2009-05-10 20:26:29,2009-05-10,2009,5,May,10,20,Sunday,6,19,Evening,nightchaser,"@extremeweather0, because it helps on deliveries when your lost ",1,Positive,0.0772,Positive,64,9,0,1,0,Weather
1832837328,2009-05-17 21:37:09,2009-05-17,2009,5,May,17,21,Sunday,6,20,Evening,Yatifadeolie,Watching Nujum Pak Belalang while massaging the sick boy. Its a stay-at-home weather today ,1,Positive,-0.5106,Negative,91,14,0,0,0,Weather
2191244939,2009-06-16 04:51:23,2009-06-16,2009,6,June,16,4,Tuesday,1,25,Night,villykassiou,"@Mellyprincess Hi hun! Im good,studying!You?Aaah weather is sooo Summery here!! We had fires@ forests tho,crap people  What about Germany?",0,Negative,0.0,Neutral,138,19,0,1,0,Weather
2045680846,2009-06-05 11:04:50,2009-06-05,2009,6,June,5,11,Friday,4,23,Morning,stacyj092,WTF is up with this weather?! It's June! Where's the sun?? ,0,Negative,-0.7689,Negative,59,11,0,0,0,Weather
2014531944,2009-06-03 01:50:53,2009-06-03,2009,6,June,3,1,Wednesday,2,23,Night,abzster,well couldnt get up this morning. no more amazing sunny weather either ,0,Negative,-0.0993,Negative,71,12,0,0,0,Weather
2258227021,2009-06-20 15:35:12,2009-06-20,2009,6,June,20,15,Saturday,5,25,Afternoon,joeyjoeyjoey,@GrfxGuru weather has been great here for a few week of 80s thought we broke the climate. But now things r back 2 hot ,0,Negative,0.1655,Positive,118,24,0,1,0,Weather
2058128309,2009-06-06 14:19:18,2009-06-06,2009,6,June,6,14,Saturday,5,23,Afternoon,kathyxxxx,@lauren_mcm oh crap. Was it me on about air and weather in the gar? Lol im waiting for my cousin to reply. ,1,Positive,0.0516,Positive,107,22,0,1,0,Weather
2066750570,2009-06-07 11:06:11,2009-06-07,2009,6,June,7,11,Sunday,6,23,Morning,NickyLovesMcFly,@_nicmac We should!! I wish we could make the weather ,0,Negative,0.508,Positive,54,10,0,1,0,Weather
2055234155,2009-06-06 08:57:03,2009-06-06,2009,6,June,6,8,Saturday,5,23,Morning,gwau,@KhloeKardashian yup...the weather has been terrible lately.  hurricane season sux!,0,Negative,-0.7088,Negative,83,10,0,1,0,Weather
1989259467,2009-06-01 00:54:11,2009-06-01,2009,6,June,1,0,Monday,0,23,Night,fashionnz,"@robynshefer Given the weather, you can be excused   Its freezing cold out there",1,Positive,-0.1027,Negative,80,13,0,1,0,Weather
1825338761,2009-05-17 05:19:41,2009-05-17,2009,5,May,17,5,Sunday,6,20,Night,sprobinson,Got frozen &amp; soaked training this morning to the point where I could hardly brake/change gear!  Weather is worse than in Jan right now ,0,Negative,-0.5255,Negative,139,24,0,0,0,Weather
2014060803,2009-06-03 00:20:43,2009-06-03,2009,6,June,3,0,Wednesday,2,23,Night,kateistheshizz,can't seem to get a tan 'cause of the bad weather. BUMMER. ,0,Negative,-0.7804,Negative,59,12,0,0,0,Weather
1972336429,2009-05-30 09:02:05,2009-05-30,2009,5,May,30,9,Saturday,5,22,Morning,Cupmycake,Just woke up and its gloomy again  what's wrong with u weather?? Ur always hot then ur cold,0,Negative,-0.6199,Negative,91,18,0,0,0,Weather
2013839968,2009-06-02 23:43:18,2009-06-02,2009,6,June,2,23,Tuesday,1,23,Evening,aa_sh,@LimeIce yupp i have been not a nice weather to go no 1 and fair house is the best on chuang beach... If u want to enjoi the resort.... ,1,Positive,0.5053,Positive,136,29,0,1,0,Weather
1677116244,2009-05-02 00:31:41,2009-05-02,2009,5,May,2,0,Saturday,5,18,Night,flonitsch,bad weather   but i'm going to get some of the plant thats makes you happy if you smoke it....haha....,0,Negative,0.5859,Positive,102,19,0,0,0,Weather
2056753790,2009-06-06 11:43:49,2009-06-06,2009,6,June,6,11,Saturday,5,23,Morning,Sburrell34,To the gym... Few hundred ALL-NETTERS then kicking back and enjoying this Texas weather.   Lets get to work!  Cyaaaaaaa!  ,1,Positive,0.6103,Positive,122,19,0,0,0,Weather
2000960088,2009-06-01 23:26:16,2009-06-01,2009,6,June,1,23,Monday,0,23,Evening,hlics,"Aww, the weather cleared up. At least it's still cold! ",1,Positive,0.1759,Positive,55,10,0,0,0,Weather
2191943750,2009-06-16 06:14:39,2009-06-16,2009,6,June,16,6,Tuesday,1,25,Morning,sdweathers,"@scottgould Sure! If wifi is strong, I'll boot up the ole Skype! My username is sdweathers (no surprise)  What time will it be there?",1,Positive,0.8065,Positive,133,24,0,1,0,Weather
1573702527,2009-04-21 02:26:40,2009-04-21,2009,4,April,21,2,Tuesday,1,17,Night,lucypalmer,"@davidjpnorman Thanks dude. It isn't, but thank-you... cancer is a*swear* fucking menace. Have a good weathery day :o) is good here, too ",1,Positive,0.9304,Positive,137,22,0,1,0,Weather
2249281701,2009-06-19 22:02:37,2009-06-19,2009,6,June,19,22,Friday,4,25,Evening,ditto_,Strange weather! ,0,Negative,-0.2714,Negative,17,2,0,0,0,Weather
2003110668,2009-06-02 05:54:04,2009-06-02,2009,6,June,2,5,Tuesday,1,23,Night,patrickveenhoff,Back in CH and online! Lovely weather here ,1,Positive,0.6239,Positive,43,8,0,0,0,Weather
1975473712,2009-05-30 15:13:58,2009-05-30,2009,5,May,30,15,Saturday,5,22,Afternoon,adajordal,Was out tanning in our boat today and the weather was beautiful  think I might have gotten a little too much sun as well ,0,Negative,0.7184,Positive,121,24,0,0,0,Weather
2067031882,2009-06-07 11:37:24,2009-06-07,2009,6,June,7,11,Sunday,6,23,Morning,Dizzydalek,"@Pinkmoosely did the weather hold off for you ? I just got the buggy out the garage, then straight back in as the heavens opened ",0,Negative,0.5574,Positive,129,25,0,1,0,Weather
1980856719,2009-05-31 07:50:51,2009-05-31,2009,5,May,31,7,Sunday,6,22,Morning,bazzyy,is brownnnnn.  i love this weather.,1,Positive,0.6369,Positive,35,6,0,0,0,Weather
1976059636,2009-05-30 16:30:00,2009-05-30,2009,5,May,30,16,Saturday,5,22,Afternoon,debbiestier,"Home from #BEA2009  Tired in a good way.  Back deck, heavenly weather, glass of wine, dinner in the oven.  Life is good ",1,Positive,0.7845,Positive,120,22,0,0,1,Weather
1694512568,2009-05-04 02:58:07,2009-05-04,2009,5,May,4,2,Monday,0,19,Night,dirtystopout,Really cold today. Have jumper and heating on. Bloomin bank holiday weather ,0,Negative,0.4019,Positive,76,12,0,0,0,Weather
1990042742,2009-06-01 03:41:19,2009-06-01,2009,6,June,1,3,Monday,0,23,Night,sirihar,"Going home now, but hopefully I'll be back soon with just as great weather! ",1,Positive,0.8883,Positive,76,14,0,0,0,Weather
1973760488,2009-05-30 11:46:52,2009-05-30,2009,5,May,30,11,Saturday,5,22,Morning,girlj67,@zaibatsu briliant! U have a great day!!  hope u get out &amp; enjoy the weather ,1,Positive,0.9017,Positive,81,15,0,1,0,Weather
2015828932,2009-06-03 05:36:27,2009-06-03,2009,6,June,3,5,Wednesday,2,23,Night,xoxoJL,@hyomini i knowwwww. yuk. could complain for all day long regarding the weather we have this year. ,0,Negative,-0.3612,Negative,99,17,0,1,0,Weather
2044930967,2009-06-05 10:00:17,2009-06-05,2009,6,June,5,10,Friday,4,23,Morning,marjae,"@gcn1 Its going great in Lunenburg!  Weather's beautiful, and I'm having an excellent, productive day (and I have a brand new baby foal) ",1,Positive,0.9184,Positive,137,23,0,1,0,Weather
2003711419,2009-06-02 07:01:07,2009-06-02,2009,6,June,2,7,Tuesday,1,23,Morning,Jeffa_Cake,The weather is too hot  and it's not even that hot!!!!!,0,Negative,0.0,Neutral,55,11,0,0,0,Weather
1691338119,2009-05-03 17:38:19,2009-05-03,2009,5,May,3,17,Sunday,6,18,Afternoon,andrew_robinson,http://twitpic.com/4incl - The tiny Porter plane that took me from Ottawa to Toronto. No wonder they are delayed in the bad weather ,0,Negative,-0.765,Negative,132,22,1,0,0,Weather
2053655503,2009-06-06 05:17:12,2009-06-06,2009,6,June,6,5,Saturday,5,23,Night,VicClark26,"Tired, so tired...listening to the Unbelievable Truth. Good times. Nothing to do today, would play golf but the weather is crap ",0,Negative,-0.1655,Negative,128,21,0,0,0,Weather
1792818556,2009-05-14 00:21:01,2009-05-14,2009,5,May,14,0,Thursday,3,20,Night,adnamay,@0mie I have a weather app on my phone any way ,1,Positive,0.0,Neutral,47,11,0,1,0,Weather
2326633813,2009-06-25 07:18:19,2009-06-25,2009,6,June,25,7,Thursday,3,26,Morning,mamadunton,"The weather dude said the sun was going to come out today but, yet again no freakin sun. It's so depressing. ",0,Negative,-0.81,Negative,109,21,0,0,0,Weather
1834281528,2009-05-18 02:19:49,2009-05-18,2009,5,May,18,2,Monday,0,21,Night,catesaunders,I have a whole week off work and whats the weather doing? Uh huh.....its raining! ,0,Negative,0.0,Neutral,82,15,0,0,0,Weather
1971496636,2009-05-30 07:14:51,2009-05-30,2009,5,May,30,7,Saturday,5,22,Morning,JanneyFL,"SF is beyond words.  Hills, cool weather, strange people, what more could a girl ask. Look out farmer's market here we come ",1,Positive,0.128,Positive,124,22,0,0,0,Weather
2174448032,2009-06-14 22:34:24,2009-06-14,2009,6,June,14,22,Sunday,6,24,Evening,jcfrog,"longjumeauweather.org ERROR 404 sun of june not found, you've been redirected to november! ",0,Negative,-0.5754,Negative,91,13,0,0,0,Weather
2053643880,2009-06-06 05:14:59,2009-06-06,2009,6,June,6,5,Saturday,5,23,Night,izzy_jute,@jeorgina weather is cold here in glasgow too  where is summer?,0,Negative,0.0,Neutral,63,11,0,1,0,Weather
